tiempo_s,x_est,y_est,theta_deg,wp_restantes,dist_wp,estado,crudo_m,kalman_m,enc_izq_rad,enc_der_rad,long_ejecutada_m
40.048,-0.8657,0.1725,-7.09,104,0.0,AVOID,0.0851,0.0853,67.711,67.397,1.3936
40.064,-0.8657,0.1725,-8.51,104,0.0,AVOID,0.0897,0.0863,67.7424,67.3656,1.3936
40.08,-0.8657,0.1725,-9.93,104,0.0,AVOID,0.0909,0.0874,67.7738,67.3342,1.3936
40.096,-0.8657,0.1725,-11.35,104,0.0,AVOID,0.0912,0.0883,67.8052,67.3028,1.3936
40.112,-0.8657,0.1725,-12.91,104,0.0,AVOID,0.0947,0.0897,67.8428,67.2714,1.3937
40.128,-0.8657,0.1725,-14.47,104,0.0,AVOID,0.0936,0.0907,67.8742,67.2337,1.3937
40.144,-0.8657,0.1725,-15.89,104,0.0,AVOID,0.0968,0.0921,67.9056,67.2023,1.3937
40.16,-0.8657,0.1725,-17.31,104,0.0,AVOID,0.0989,0.0937,67.937,67.1709,1.3937
40.176,-0.8657,0.1725,-18.72,104,0.0,AVOID,0.0981,0.0947,67.9684,67.1395,1.3937
40.192,-0.8657,0.1725,-20.14,104,0.0,AVOID,0.105,0.0971,67.9998,67.1081,1.3937
40.208,-0.8657,0.1725,-21.56,104,0.0,AVOID,0.1086,0.0998,68.0312,67.0767,1.3937
40.224,-0.8657,0.1725,-22.98,104,0.0,AVOID,0.1087,0.1019,68.0626,67.0453,1.3937
40.24,-0.8657,0.1725,-24.4,104,0.0,AVOID,0.1064,0.103,68.094,67.0139,1.3937
40.256,-0.8657,0.1725,-25.82,104,0.0,AVOID,0.11,0.1046,68.1254,66.9825,1.3937
40.272,-0.8657,0.1725,-27.24,104,0.0,AVOID,0.1148,0.107,68.1568,66.9511,1.3937
40.288,-0.8657,0.1724,-28.8,104,0.0,AVOID,0.1238,0.1109,68.1945,66.9197,1.3938
40.304,-0.8657,0.1725,-30.36,104,0.0,AVOID,0.1357,0.1167,68.2259,66.882,1.3939
40.32,-0.8657,0.1724,-28.8,104,0.0,AVOID,0.1243,0.1184,68.1945,66.9197,1.3939
40.336,-0.8657,0.1725,-30.36,104,0.0,AVOID,0.1391,0.1233,68.2259,66.882,1.394
40.352,-0.8657,0.1725,-31.77,104,0.0,AVOID,0.1388,0.1269,68.2573,66.8506,1.394
40.368,-0.8657,0.1725,-33.19,104,0.0,AVOID,0.1376,0.1294,68.2887,66.8192,1.394
40.384,-0.8657,0.1725,-31.77,104,0.0,FOLLOW_PATH,0.1356,0.1309,68.2573,66.8506,1.394
40.4,-0.8657,0.1725,-31.77,104,0.0792,FOLLOW_PATH,0.1389,0.1328,68.2573,66.8506,1.394
40.416,-0.8657,0.1725,-27.24,104,0.0792,FOLLOW_PATH,0.1152,0.1286,68.1568,66.9511,1.394
40.432,-0.8657,0.1725,-22.7,104,0.0792,FOLLOW_PATH,0.1055,0.1232,68.0564,67.0516,1.394
40.448,-0.8657,0.1725,-18.16,104,0.0792,FOLLOW_PATH,0.1046,0.1189,67.9559,67.152,1.394
40.464,-0.8657,0.1725,-13.76,104,0.0793,FOLLOW_PATH,0.0945,0.1131,67.8617,67.2525,1.3941
40.48,-0.8656,0.1724,-9.36,104,0.0793,FOLLOW_PATH,0.0875,0.1071,67.7675,67.353,1.3941
40.496,-0.8655,0.1724,-4.96,104,0.0794,FOLLOW_PATH,0.0812,0.101,67.6733,67.4535,1.3942
40.512,-0.8654,0.1724,-0.71,104,0.0,AVOID,0.0789,0.0957,67.5854,67.554,1.3943
40.528,-0.8654,0.1724,-0.71,104,0.0,AVOID,0.0778,0.0915,67.5854,67.554,1.3943
40.544,-0.8653,0.1724,-2.27,104,0.0,AVOID,0.0791,0.0886,67.623,67.5226,1.3944
40.56,-0.8653,0.1724,-3.69,104,0.0,AVOID,0.0789,0.0863,67.6544,67.4912,1.3944
40.576,-0.8653,0.1724,-5.11,104,0.0,AVOID,0.0796,0.0847,67.6858,67.4598,1.3944
40.592,-0.8653,0.1724,-6.53,104,0.0,AVOID,0.0827,0.0843,67.7172,67.4284,1.3944
40.608,-0.8653,0.1724,-7.94,104,0.0,AVOID,0.0849,0.0844,67.7486,67.397,1.3944
40.624,-0.8653,0.1724,-9.36,104,0.0,AVOID,0.0864,0.0849,67.78,67.3656,1.3944
40.64,-0.8654,0.1724,-10.92,104,0.0,AVOID,0.0893,0.086,67.8114,67.3279,1.3944
40.656,-0.8654,0.1724,-12.34,104,0.0,AVOID,0.0916,0.0873,67.8428,67.2965,1.3944
40.672,-0.8654,0.1724,-13.76,104,0.0,AVOID,0.0931,0.0887,67.8742,67.2651,1.3944
40.688,-0.8654,0.1724,-15.18,104,0.0,AVOID,0.0939,0.0899,67.9056,67.2337,1.3944
40.704,-0.8653,0.1724,-16.74,104,0.0,AVOID,0.0983,0.0918,67.9433,67.2023,1.3945
40.72,-0.8653,0.1724,-18.16,104,0.0,AVOID,0.098,0.0933,67.9747,67.1709,1.3945
40.736,-0.8653,0.1724,-19.58,104,0.0,AVOID,0.1015,0.0952,68.0061,67.1395,1.3945
40.752,-0.8653,0.1724,-20.99,104,0.0,AVOID,0.1063,0.0978,68.0375,67.1081,1.3945
40.768,-0.8653,0.1724,-22.41,104,0.0,AVOID,0.1054,0.0996,68.0689,67.0767,1.3945
40.784,-0.8653,0.1724,-23.83,104,0.0,AVOID,0.1118,0.1024,68.1003,67.0453,1.3945
40.8,-0.8653,0.1724,-25.25,104,0.0,AVOID,0.1125,0.1048,68.1317,67.0139,1.3945
40.816,-0.8654,0.1725,-26.81,104,0.0,AVOID,0.1108,0.1062,68.1631,66.9762,1.3946
40.832,-0.8654,0.1725,-28.23,104,0.0,AVOID,0.1137,0.108,68.1945,66.9448,1.3946
40.848,-0.8654,0.1725,-29.65,104,0.0,AVOID,0.1217,0.1112,68.2259,66.9134,1.3946
40.864,-0.8654,0.1725,-31.07,104,0.0,AVOID,0.1342,0.1166,68.2573,66.882,1.3946
40.88,-0.8653,0.1724,-32.63,104,0.0,AVOID,0.1352,0.1209,68.295,66.8506,1.3946
40.896,-0.8654,0.1725,-31.07,104,0.0,AVOID,0.1267,0.1223,68.2573,66.882,1.3947
40.912,-0.8653,0.1724,-32.63,104,0.0,AVOID,0.1397,0.1263,68.295,66.8506,1.3948
40.928,-0.8654,0.1725,-31.07,104,0.0,AVOID,0.1312,0.1275,68.2573,66.882,1.3948
40.944,-0.8653,0.1724,-32.63,104,0.0,AVOID,0.1375,0.1298,68.295,66.8506,1.3949
40.96,-0.8654,0.1725,-31.07,104,0.0,FOLLOW_PATH,0.1345,0.131,68.2573,66.882,1.395
40.976,-0.8654,0.1725,-31.07,104,0.0795,FOLLOW_PATH,0.1278,0.1302,68.2573,66.882,1.395
40.992,-0.8653,0.1724,-26.67,104,0.0795,FOLLOW_PATH,0.1071,0.1248,68.1631,66.9825,1.395
41.008,-0.8653,0.1724,-22.13,104,0.0795,FOLLOW_PATH,0.1063,0.1205,68.0626,67.083,1.395
41.024,-0.8653,0.1724,-17.59,104,0.0795,FOLLOW_PATH,0.0981,0.1152,67.9622,67.1834,1.395
41.04,-0.8653,0.1724,-13.05,104,0.0795,FOLLOW_PATH,0.0908,0.1095,67.8617,67.2839,1.395
41.056,-0.8652,0.1724,-8.79,104,0.0796,FOLLOW_PATH,0.0881,0.1044,67.7738,67.3844,1.3952
41.072,-0.8652,0.1724,-4.4,104,0.0,AVOID,0.0793,0.0985,67.6796,67.4849,1.3952
41.088,-0.8652,0.1724,-4.4,104,0.0,AVOID,0.0796,0.0941,67.6796,67.4849,1.3952
41.104,-0.8652,0.1724,-5.82,104,0.0,AVOID,0.0837,0.0916,67.711,67.4535,1.3952
41.12,-0.8652,0.1724,-7.23,104,0.0,AVOID,0.0839,0.0898,67.7424,67.4221,1.3952
41.136,-0.8651,0.1724,-8.79,104,0.0,AVOID,0.0829,0.0882,67.78,67.3907,1.3953
41.152,-0.8651,0.1724,-10.21,104,0.0,AVOID,0.086,0.0877,67.8114,67.3593,1.3953
41.168,-0.8651,0.1724,-11.63,104,0.0,AVOID,0.0874,0.0876,67.8428,67.3279,1.3953
41.184,-0.8652,0.1724,-13.19,104,0.0,AVOID,0.0917,0.0886,67.8742,67.2902,1.3953
41.2,-0.8652,0.1724,-14.61,104,0.0,AVOID,0.0933,0.0897,67.9056,67.2588,1.3953
41.216,-0.8652,0.1724,-16.03,104,0.0,AVOID,0.0932,0.0905,67.937,67.2274,1.3953
41.232,-0.8652,0.1724,-17.45,104,0.0,AVOID,0.0966,0.0919,67.9684,67.196,1.3953
41.248,-0.8652,0.1724,-18.87,104,0.0,AVOID,0.1007,0.094,67.9998,67.1646,1.3953
41.264,-0.8652,0.1724,-20.28,104,0.0,AVOID,0.103,0.0961,68.0312,67.1332,1.3953
41.28,-0.8652,0.1724,-21.7,104,0.0,AVOID,0.1014,0.0973,68.0626,67.1018,1.3953
41.296,-0.8651,0.1724,-23.26,104,0.0,AVOID,0.1086,0.0999,68.1003,67.0704,1.3954
41.312,-0.8651,0.1724,-24.68,104,0.0,AVOID,0.1083,0.1019,68.1317,67.039,1.3954
41.328,-0.8651,0.1724,-26.1,104,0.0,AVOID,0.111,0.104,68.1631,67.0076,1.3954
41.344,-0.8652,0.1724,-27.66,104,0.0,AVOID,0.1105,0.1056,68.1945,66.9699,1.3955
41.36,-0.8652,0.1724,-29.08,104,0.0,AVOID,0.1133,0.1074,68.2259,66.9385,1.3955
41.376,-0.8652,0.1724,-30.5,104,0.0,AVOID,0.1248,0.1115,68.2573,66.9071,1.3955
41.392,-0.8652,0.1724,-31.92,104,0.0,AVOID,0.1308,0.116,68.2887,66.8757,1.3955
41.408,-0.8652,0.1724,-33.34,104,0.0,AVOID,0.137,0.1209,68.3201,66.8443,1.3955
41.424,-0.8652,0.1724,-31.92,104,0.0,AVOID,0.1328,0.1237,68.2887,66.8757,1.3955
41.44,-0.8652,0.1724,-33.34,104,0.0,AVOID,0.1356,0.1265,68.3201,66.8443,1.3955
41.456,-0.8652,0.1724,-31.92,104,0.0,AVOID,0.1292,0.1271,68.2887,66.8757,1.3955
41.472,-0.8652,0.1724,-33.34,104,0.0,AVOID,0.1382,0.1297,68.3201,66.8443,1.3955
41.488,-0.8652,0.1724,-31.92,104,0.0,AVOID,0.1288,0.1295,68.2887,66.8757,1.3955
41.504,-0.8652,0.1724,-33.34,104,0.0,FOLLOW_PATH,0.1375,0.1314,68.3201,66.8443,1.3955
41.52,-0.8652,0.1724,-33.34,104,0.0797,FOLLOW_PATH,0.1337,0.1319,68.3201,66.8443,1.3955
41.536,-0.8652,0.1724,-28.8,104,0.0797,FOLLOW_PATH,0.1142,0.1278,68.2196,66.9448,1.3955
41.552,-0.8652,0.1724,-24.26,104,0.0797,FOLLOW_PATH,0.1077,0.1231,68.1192,67.0453,1.3955
41.568,-0.8652,0.1724,-19.72,104,0.0797,FOLLOW_PATH,0.1006,0.1178,68.0187,67.1458,1.3955
41.584,-0.8651,0.1724,-15.32,104,0.0797,FOLLOW_PATH,0.0963,0.1127,67.9245,67.2462,1.3955
41.6,-0.865,0.1724,-10.92,104,0.0798,FOLLOW_PATH,0.0873,0.1067,67.8303,67.3467,1.3956
41.616,-0.865,0.1724,-6.53,104,0.0798,FOLLOW_PATH,0.0821,0.1009,67.7361,67.4472,1.3957
41.632,-0.8648,0.1723,-2.27,104,0.0,AVOID,0.0774,0.0953,67.6482,67.5477,1.3958
41.648,-0.8648,0.1723,-2.27,104,0.0,AVOID,0.0779,0.0913,67.6482,67.5477,1.3958
41.664,-0.8648,0.1723,-3.69,104,0.0,AVOID,0.0784,0.0883,67.6796,67.5163,1.3958
41.68,-0.8648,0.1723,-5.11,104,0.0,AVOID,0.0795,0.0862,67.711,67.4849,1.3958
41.696,-0.8648,0.1723,-6.53,104,0.0,AVOID,0.0817,0.0852,67.7424,67.4535,1.3958
41.712,-0.8648,0.1723,-7.94,104,0.0,AVOID,0.0837,0.0848,67.7738,67.4221,1.3958
41.728,-0.8649,0.1724,-9.5,104,0.0,AVOID,0.086,0.0851,67.8052,67.3844,1.3959
41.744,-0.8648,0.1723,-11.06,104,0.0,AVOID,0.087,0.0855,67.8428,67.353,1.3959
41.76,-0.8648,0.1723,-12.48,104,0.0,AVOID,0.0877,0.086,67.8742,67.3216,1.3959
41.776,-0.8648,0.1723,-13.9,104,0.0,AVOID,0.0933,0.0877,67.9056,67.2902,1.3959
41.792,-0.8648,0.1723,-15.32,104,0.0,AVOID,0.095,0.0894,67.937,67.2588,1.3959
41.808,-0.8648,0.1723,-16.74,104,0.0,AVOID,0.0952,0.0908,67.9684,67.2274,1.3959
41.824,-0.8648,0.1723,-18.16,104,0.0,AVOID,0.0961,0.092,67.9998,67.196,1.3959
41.84,-0.8648,0.1723,-19.58,104,0.0,AVOID,0.098,0.0934,68.0312,67.1646,1.3959
41.856,-0.8648,0.1723,-20.99,104,0.0,AVOID,0.0993,0.0948,68.0626,67.1332,1.3959
41.872,-0.8648,0.1723,-22.41,104,0.0,AVOID,0.1054,0.0973,68.094,67.1018,1.3959
41.888,-0.8649,0.1724,-23.97,104,0.0,AVOID,0.1055,0.0992,68.1254,67.0641,1.396
41.904,-0.8648,0.1723,-25.53,104,0.0,AVOID,0.1051,0.1006,68.1631,67.0327,1.3961
41.92,-0.8648,0.1723,-26.95,104,0.0,AVOID,0.1094,0.1026,68.1945,67.0013,1.3961
41.936,-0.8648,0.1723,-28.37,104,0.0,AVOID,0.1126,0.1049,68.2259,66.9699,1.3961
41.952,-0.8648,0.1723,-29.79,104,0.0,AVOID,0.1146,0.1072,68.2573,66.9385,1.3961
41.968,-0.8648,0.1723,-31.21,104,0.0,AVOID,0.1184,0.1098,68.2887,66.9071,1.3961
41.984,-0.8648,0.1723,-32.63,104,0.0,AVOID,0.1336,0.1154,68.3201,66.8757,1.3961
42.0,-0.8648,0.1723,-34.04,104,0.0,AVOID,0.1416,0.1215,68.3515,66.8443,1.3961
42.016,-0.8648,0.1723,-35.46,104,0.0,AVOID,0.1392,0.1257,68.3829,66.8129,1.3961
42.032,-0.8648,0.1723,-36.88,104,0.0,AVOID,0.1367,0.1282,68.4143,66.7815,1.3961
42.048,-0.8648,0.1723,-35.46,104,0.0,FOLLOW_PATH,0.1368,0.1302,68.3829,66.8129,1.3961
42.064,-0.8648,0.1723,-35.46,104,0.0799,FOLLOW_PATH,0.1407,0.1327,68.3829,66.8129,1.3961
42.08,-0.8648,0.1723,-30.92,104,0.0799,FOLLOW_PATH,0.1197,0.1296,68.2824,66.9134,1.3961
42.096,-0.8648,0.1723,-26.38,104,0.0799,FOLLOW_PATH,0.1072,0.1244,68.182,67.0139,1.3961
42.112,-0.8648,0.1723,-21.85,104,0.0799,FOLLOW_PATH,0.1004,0.1188,68.0815,67.1144,1.3961
42.128,-0.8648,0.1723,-17.31,104,0.0799,FOLLOW_PATH,0.0961,0.1135,67.981,67.2148,1.3961
42.144,-0.8648,0.1723,-12.91,104,0.08,FOLLOW_PATH,0.0906,0.1081,67.8868,67.3153,1.3961
42.16,-0.8647,0.1723,-8.51,104,0.0801,FOLLOW_PATH,0.0829,0.1021,67.7926,67.4158,1.3962
42.176,-0.8646,0.1723,-4.26,104,0.0,AVOID,0.0792,0.0967,67.7047,67.5163,1.3963
42.192,-0.8646,0.1723,-4.26,104,0.0,AVOID,0.0795,0.0926,67.7047,67.5163,1.3963
42.208,-0.8647,0.1723,-5.82,104,0.0,AVOID,0.0811,0.09,67.7361,67.4786,1.3964
42.224,-0.8647,0.1723,-7.23,104,0.0,AVOID,0.0824,0.0882,67.7675,67.4472,1.3964
42.24,-0.8647,0.1723,-8.65,104,0.0,AVOID,0.0804,0.0864,67.7989,67.4158,1.3964
42.256,-0.8647,0.1723,-10.07,104,0.0,AVOID,0.0843,0.0859,67.8303,67.3844,1.3964
42.272,-0.8646,0.1723,-11.63,104,0.0,AVOID,0.0872,0.0861,67.868,67.353,1.3964
42.288,-0.8646,0.1723,-13.05,104,0.0,AVOID,0.0888,0.0868,67.8994,67.3216,1.3964
42.304,-0.8646,0.1723,-14.47,104,0.0,AVOID,0.0931,0.0882,67.9308,67.2902,1.3964
42.32,-0.8646,0.1723,-15.89,104,0.0,AVOID,0.0958,0.09,67.9622,67.2588,1.3964
42.336,-0.8646,0.1723,-17.31,104,0.0,AVOID,0.0967,0.0916,67.9936,67.2274,1.3964
42.352,-0.8646,0.1723,-18.72,104,0.0,AVOID,0.0959,0.0926,68.025,67.196,1.3964
42.368,-0.8646,0.1723,-20.28,104,0.0,AVOID,0.1008,0.0945,68.0564,67.1583,1.3965
42.384,-0.8646,0.1723,-21.7,104,0.0,AVOID,0.1019,0.0963,68.0878,67.1269,1.3965
42.4,-0.8646,0.1723,-23.12,104,0.0,AVOID,0.1044,0.0982,68.1192,67.0955,1.3965
42.416,-0.8646,0.1723,-24.54,104,0.0,AVOID,0.1035,0.0994,68.1506,67.0641,1.3965
42.432,-0.8646,0.1723,-25.96,104,0.0,AVOID,0.1097,0.1018,68.182,67.0327,1.3965
42.448,-0.8646,0.1723,-27.52,104,0.0,AVOID,0.1043,0.1024,68.2196,67.0013,1.3966
42.464,-0.8646,0.1723,-28.94,104,0.0,AVOID,0.1098,0.1041,68.251,66.9699,1.3966
42.48,-0.8646,0.1723,-30.36,104,0.0,AVOID,0.1138,0.1064,68.2824,66.9385,1.3966
42.496,-0.8646,0.1723,-31.77,104,0.0,AVOID,0.1233,0.1103,68.3138,66.9071,1.3966
42.512,-0.8646,0.1723,-33.19,104,0.0,AVOID,0.1282,0.1145,68.3452,66.8757,1.3966
42.528,-0.8646,0.1723,-34.61,104,0.0,AVOID,0.1345,0.1192,68.3766,66.8443,1.3966
42.544,-0.8646,0.1723,-36.17,104,0.0,AVOID,0.1359,0.1231,68.408,66.8066,1.3966
42.56,-0.8646,0.1723,-37.59,104,0.0,AVOID,0.1358,0.1261,68.4394,66.7752,1.3966
42.576,-0.8646,0.1723,-36.17,104,0.0,AVOID,0.1388,0.1291,68.408,66.8066,1.3966
42.592,-0.8646,0.1723,-37.59,104,0.0,FOLLOW_PATH,0.1391,0.1314,68.4394,66.7752,1.3966
42.608,-0.8646,0.1723,-37.59,104,0.0801,FOLLOW_PATH,0.1374,0.1328,68.4394,66.7752,1.3966
42.624,-0.8646,0.1723,-33.05,104,0.0801,FOLLOW_PATH,0.1297,0.1321,68.339,66.8757,1.3966
42.64,-0.8646,0.1723,-28.51,104,0.0801,FOLLOW_PATH,0.1125,0.1275,68.2385,66.9762,1.3966
42.656,-0.8646,0.1723,-23.97,104,0.0801,FOLLOW_PATH,0.1052,0.1223,68.138,67.0767,1.3966
42.672,-0.8646,0.1723,-19.43,104,0.0801,FOLLOW_PATH,0.0964,0.1163,68.0375,67.1772,1.3966
42.688,-0.8646,0.1723,-15.04,104,0.0802,FOLLOW_PATH,0.092,0.1105,67.9433,67.2776,1.3967
42.704,-0.8645,0.1723,-10.64,104,0.0802,FOLLOW_PATH,0.0841,0.1043,67.8491,67.3781,1.3968
42.72,-0.8645,0.1723,-6.24,104,0.0,AVOID,0.0775,0.098,67.7549,67.4786,1.3968
42.736,-0.8645,0.1723,-6.24,104,0.0,AVOID,0.078,0.0933,67.7549,67.4786,1.3968
42.752,-0.8645,0.1723,-7.66,104,0.0,AVOID,0.0817,0.0906,67.7863,67.4472,1.3968
42.768,-0.8645,0.1723,-9.08,104,0.0,AVOID,0.0817,0.0885,67.8177,67.4158,1.3968
42.784,-0.8645,0.1723,-10.5,104,0.0,AVOID,0.0849,0.0877,67.8491,67.3844,1.3968
42.8,-0.8644,0.1723,-12.06,104,0.0,AVOID,0.0857,0.0872,67.8868,67.353,1.3969
42.816,-0.8644,0.1723,-13.48,104,0.0,AVOID,0.0889,0.0876,67.9182,67.3216,1.3969
42.832,-0.8644,0.1723,-14.89,104,0.0,AVOID,0.0926,0.0887,67.9496,67.2902,1.3969
42.848,-0.8645,0.1723,-16.45,104,0.0,AVOID,0.092,0.0896,67.981,67.2525,1.397
42.864,-0.8645,0.1723,-17.87,104,0.0,AVOID,0.0965,0.0912,68.0124,67.2211,1.397
42.88,-0.8645,0.1723,-19.29,104,0.0,AVOID,0.0979,0.0928,68.0438,67.1897,1.397
42.896,-0.8645,0.1723,-20.71,104,0.0,AVOID,0.099,0.0942,68.0752,67.1583,1.397
42.912,-0.8645,0.1723,-22.13,104,0.0,AVOID,0.1017,0.096,68.1066,67.1269,1.397
42.928,-0.8645,0.1723,-23.55,104,0.0,AVOID,0.1006,0.097,68.138,67.0955,1.397
42.944,-0.8645,0.1723,-24.97,104,0.0,AVOID,0.1103,0.1001,68.1694,67.0641,1.397
42.96,-0.8644,0.1723,-26.53,104,0.0,AVOID,0.1087,0.1021,68.2071,67.0327,1.397
42.976,-0.8644,0.1723,-27.94,104,0.0,AVOID,0.1112,0.1042,68.2385,67.0013,1.397
42.992,-0.8644,0.1723,-29.36,104,0.0,AVOID,0.111,0.1058,68.2699,66.9699,1.397
43.008,-0.8644,0.1723,-30.78,104,0.0,AVOID,0.1142,0.1078,68.3013,66.9385,1.397
43.024,-0.8645,0.1723,-32.34,104,0.0,AVOID,0.1166,0.1099,68.3327,66.9008,1.3971
43.04,-0.8645,0.1723,-33.76,104,0.0,AVOID,0.1328,0.1152,68.3641,66.8694,1.3971
43.056,-0.8645,0.1723,-35.18,104,0.0,AVOID,0.1367,0.1202,68.3955,66.838,1.3971
43.072,-0.8645,0.1723,-33.76,104,0.0,AVOID,0.1316,0.1229,68.3641,66.8694,1.3971
43.088,-0.8645,0.1723,-35.18,104,0.0,AVOID,0.14,0.1269,68.3955,66.838,1.3971
43.104,-0.8645,0.1723,-33.76,104,0.0,AVOID,0.1305,0.1278,68.3641,66.8694,1.3971
43.12,-0.8645,0.1723,-35.18,104,0.0,FOLLOW_PATH,0.1387,0.1303,68.3955,66.838,1.3971
43.136,-0.8645,0.1723,-35.18,104,0.0803,FOLLOW_PATH,0.1377,0.132,68.3955,66.838,1.3971
43.152,-0.8645,0.1723,-30.64,104,0.0803,FOLLOW_PATH,0.1118,0.1273,68.295,66.9385,1.3971
43.168,-0.8645,0.1723,-26.1,104,0.0803,FOLLOW_PATH,0.1095,0.1232,68.1945,67.039,1.3971
43.184,-0.8645,0.1723,-21.56,104,0.0803,FOLLOW_PATH,0.0985,0.1174,68.094,67.1395,1.3971
43.2,-0.8645,0.1723,-17.02,104,0.0803,FOLLOW_PATH,0.093,0.1117,67.9936,67.24,1.3971
43.216,-0.8644,0.1723,-12.62,104,0.0803,FOLLOW_PATH,0.0878,0.1061,67.8994,67.3404,1.3972
43.232,-0.8643,0.1723,-8.23,104,0.0,AVOID,0.0803,0.1,67.8052,67.4409,1.3972
43.248,-0.8643,0.1723,-8.23,104,0.0,AVOID,0.0783,0.0949,67.8052,67.4409,1.3972
43.264,-0.8643,0.1723,-9.65,104,0.0,AVOID,0.0825,0.092,67.8366,67.4095,1.3972
43.28,-0.8643,0.1723,-11.21,104,0.0,AVOID,0.0857,0.0905,67.8742,67.3781,1.3973
43.296,-0.8643,0.1723,-12.62,104,0.0,AVOID,0.0863,0.0895,67.9056,67.3467,1.3973
43.312,-0.8643,0.1723,-14.04,104,0.0,AVOID,0.0863,0.0888,67.937,67.3153,1.3973
43.328,-0.8643,0.1723,-15.46,104,0.0,AVOID,0.094,0.09,67.9684,67.2839,1.3973
43.344,-0.8643,0.1723,-16.88,104,0.0,AVOID,0.0942,0.091,67.9998,67.2525,1.3973
43.36,-0.8643,0.1723,-18.44,104,0.0,AVOID,0.096,0.0922,68.0312,67.2148,1.3973
43.376,-0.8643,0.1723,-19.86,104,0.0,AVOID,0.0979,0.0935,68.0626,67.1834,1.3973
43.392,-0.8643,0.1723,-21.28,104,0.0,AVOID,0.0975,0.0945,68.094,67.152,1.3973
43.408,-0.8643,0.1723,-22.7,104,0.0,AVOID,0.099,0.0955,68.1254,67.1206,1.3973
43.424,-0.8643,0.1723,-24.11,104,0.0,AVOID,0.107,0.0982,68.1568,67.0892,1.3973
43.44,-0.8643,0.1723,-25.53,104,0.0,AVOID,0.1013,0.0989,68.1882,67.0578,1.3973
43.456,-0.8643,0.1722,-27.09,104,0.0,AVOID,0.1063,0.1006,68.2259,67.0264,1.3974
43.472,-0.8643,0.1722,-28.51,104,0.0,AVOID,0.1093,0.1026,68.2573,66.995,1.3974
43.488,-0.8643,0.1722,-29.93,104,0.0,AVOID,0.1102,0.1044,68.2887,66.9636,1.3974
43.504,-0.8643,0.1722,-31.35,104,0.0,AVOID,0.1177,0.1075,68.3201,66.9322,1.3974
43.52,-0.8643,0.1723,-32.91,104,0.0,AVOID,0.1207,0.1107,68.3515,66.8946,1.3975
43.536,-0.8643,0.1723,-34.33,104,0.0,AVOID,0.1312,0.1155,68.3829,66.8632,1.3975
43.552,-0.8643,0.1723,-35.75,104,0.0,AVOID,0.1401,0.1212,68.4143,66.8318,1.3975
43.568,-0.8643,0.1723,-37.16,104,0.0,AVOID,0.1365,0.1248,68.4457,66.8004,1.3975
43.584,-0.8643,0.1723,-35.75,104,0.0,AVOID,0.1378,0.1278,68.4143,66.8318,1.3975
43.6,-0.8643,0.1723,-34.33,104,0.0,AVOID,0.1267,0.1276,68.3829,66.8632,1.3975
43.616,-0.8643,0.1723,-35.75,104,0.0,FOLLOW_PATH,0.1398,0.1304,68.4143,66.8318,1.3975
43.632,-0.8643,0.1723,-35.75,104,0.0804,FOLLOW_PATH,0.1398,0.1326,68.4143,66.8318,1.3975
43.648,-0.8643,0.1723,-31.21,104,0.0804,FOLLOW_PATH,0.1131,0.1281,68.3138,66.9322,1.3975
43.664,-0.8643,0.1723,-26.67,104,0.0804,FOLLOW_PATH,0.1057,0.1228,68.2134,67.0327,1.3975
43.68,-0.8643,0.1723,-22.13,104,0.0804,FOLLOW_PATH,0.1011,0.1178,68.1129,67.1332,1.3975
43.696,-0.8643,0.1723,-17.59,104,0.0804,FOLLOW_PATH,0.0926,0.1119,68.0124,67.2337,1.3975
43.712,-0.8643,0.1723,-13.19,104,0.0804,FOLLOW_PATH,0.0871,0.106,67.9182,67.3342,1.3975
43.728,-0.8642,0.1722,-8.79,104,0.0,AVOID,0.0803,0.0999,67.824,67.4346,1.3976
43.744,-0.8642,0.1722,-8.79,104,0.0,AVOID,0.0818,0.0957,67.824,67.4346,1.3976
43.76,-0.8642,0.1722,-10.21,104,0.0,AVOID,0.0834,0.0928,67.8554,67.4032,1.3976
43.776,-0.8642,0.1722,-11.63,104,0.0,AVOID,0.0865,0.0914,67.8868,67.3718,1.3976
43.792,-0.8642,0.1722,-13.05,104,0.0,AVOID,0.0874,0.0904,67.9182,67.3404,1.3976
43.808,-0.8641,0.1722,-14.61,104,0.0,AVOID,0.0883,0.0899,67.9559,67.309,1.3977
43.824,-0.8641,0.1722,-16.03,104,0.0,AVOID,0.0914,0.0902,67.9873,67.2776,1.3977
43.84,-0.8641,0.1722,-17.45,104,0.0,AVOID,0.0934,0.091,68.0187,67.2462,1.3977
43.856,-0.8642,0.1723,-19.01,104,0.0,AVOID,0.0968,0.0924,68.0501,67.2086,1.3977
43.872,-0.8642,0.1723,-20.43,104,0.0,AVOID,0.0982,0.0938,68.0815,67.1772,1.3977
43.888,-0.8642,0.1723,-21.85,104,0.0,AVOID,0.101,0.0954,68.1129,67.1458,1.3977
43.904,-0.8642,0.1723,-23.26,104,0.0,AVOID,0.1012,0.0968,68.1443,67.1144,1.3977
43.92,-0.8642,0.1723,-24.68,104,0.0,AVOID,0.1086,0.0996,68.1757,67.083,1.3977
43.936,-0.8642,0.1723,-26.1,104,0.0,AVOID,0.1074,0.1014,68.2071,67.0516,1.3977
