t,x,y,theta_deg,idx,target_x,target_y,v,w,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7
10.192,-0.9749990044300991,-0.25754767342511825,89.93361513388487,15,-0.975,-0.15000000000000013,0.08939776271646897,0.003503674491960984,69,342,761,66,71,58,65,70
10.200000000000001,-0.9749990605447373,-0.25683960342734186,90.07546626185623,15,-0.975,-0.15000000000000013,0.08932533793000771,-0.0039250248198952065,68,346,770,73,67,66,69,66
10.208,-0.9750000779520044,-0.2560671640973731,90.07546626185623,15,-0.975,-0.15000000000000013,0.0893204246675001,-0.003953609022486093,65,327,735,66,68,65,69,65
10.216000000000001,-0.9750001340666425,-0.2553590940995967,89.93361513388473,15,-0.975,-0.15000000000000013,0.08940319237115033,0.003472086041482303,62,333,709,71,62,71,64,67
10.224,-0.9750001901812807,-0.2546510241018202,90.07546626185623,15,-0.975,-0.15000000000000013,0.08931986653576546,-0.003956856101295924,67,338,998,72,71,64,63,75
10.232000000000001,-0.9750002462959189,-0.2539429541040437,89.93361513388487,15,-0.975,-0.15000000000000013,0.08940375808143501,0.0034687948724556605,68,359,963,66,74,66,68,59
10.24,-0.975000302410557,-0.2532348841062673,90.07546626185623,15,-0.975,-0.15000000000000013,0.08931929309151938,-0.003960192264686135,66,359,1008,65,66,75,70,73
10.248,-0.9750003585251952,-0.2525268141084908,89.93361513388487,15,-0.975,-0.15000000000000013,0.08940433941933673,0.0034654127856383887,66,363,979,69,70,70,68,70
10.256,-0.9750004146398333,-0.2518187441107144,90.07546626185623,15,-0.975,-0.15000000000000013,0.08931870369584233,-0.003963621229740033,64,358,964,70,71,61,68,58
10.264,-0.9750004707544715,-0.2511106741129379,89.93361513388487,15,-0.975,-0.15000000000000013,0.0894049370414904,0.003461935960883622,71,346,977,61,69,67,72,66
10.272,-0.9750005268691097,-0.2504026041151615,90.07546626185623,15,-0.975,-0.15000000000000013,0.08931809767376808,-0.003967146923251841,67,350,977,67,64,73,64,63
10.28,-0.9750005829837478,-0.249694534117385,89.93361513388487,15,-0.975,-0.15000000000000013,0.08940555164183943,0.0034583603609921187,64,339,844,69,69,68,71,65
10.288,-0.9749996880083247,-0.24892209463585976,89.93361513388471,15,-0.975,-0.15000000000000013,0.08940090985185366,0.0034853652004713798,67,356,846,65,65,66,70,66
10.296,-0.9749997441229629,-0.2482140246380833,90.07546626185622,15,-0.975,-0.15000000000000013,0.08932214709774665,-0.003943588329506697,65,356,892,65,66,68,65,70
10.304,-0.974999800237601,-0.24750595464030678,89.93361513388486,15,-0.975,-0.15000000000000013,0.08940147975788136,0.0034820496216012575,65,353,765,71,67,71,70,73
10.312,-0.9749998563522392,-0.2467978846425304,90.07546626185622,15,-0.975,-0.15000000000000013,0.08932156888412703,-0.003946952239987534,62,355,763,65,65,70,65,68
10.32,-0.9749999124668773,-0.24608981464475388,89.93361513388486,15,-0.975,-0.15000000000000013,0.08940206646208185,0.00347863631492329,66,355,730,69,69,64,61,58
10.328,-0.9749999685815155,-0.2453817446469775,90.07546626185622,15,-0.975,-0.15000000000000013,0.08932097350094445,-0.003950416038936533,65,356,733,64,60,70,69,67
10.336,-0.9750000246961537,-0.24467367464920098,89.93361513388486,15,-0.975,-0.15000000000000013,0.08940267071826352,0.0034751208949581613,70,353,703,68,70,65,71,68
10.344,-0.9750000808107918,-0.2439656046514246,90.07546626185622,15,-0.975,-0.15000000000000013,0.08932036017192005,-0.003953984242561104,62,363,705,61,64,62,65,66
10.352,-0.97500013692543,-0.24325753465364808,89.93361513388486,15,-0.975,-0.15000000000000013,0.08940329332602083,0.0034714987098536385,65,370,693,65,69,67,67,63
10.36,-0.9749992419500069,-0.24248509517212286,89.9336151338847,15,-0.975,-0.15000000000000013,0.08939830960405264,0.0035004928289699144,63,357,777,68,69,66,71,68
10.368,-0.974999298064645,-0.2417770251743464,90.0754662618562,15,-0.975,-0.15000000000000013,0.08932474756498127,-0.0039284594243953475,65,345,738,65,73,72,76,66
10.376,-0.9749993541792832,-0.24106895517656995,89.9336151338847,15,-0.975,-0.15000000000000013,0.08939887935821468,0.003497178133618384,62,345,738,71,69,63,65,65
10.384,-0.9749994102939213,-0.2403608851787935,90.0754662618562,15,-0.975,-0.15000000000000013,0.0893241689160505,-0.0039318258674136955,68,349,701,68,67,68,62,64
10.392,-0.9749994664085595,-0.23965281518101697,89.93361513388484,16,-0.975,-0.15000000000000013,0.08939946711184976,0.0034937587215775334,69,353,659,67,69,69,74,72
10.4,-0.9749995225231977,-0.2389447451832406,90.0754662618562,16,-0.975,-0.15000000000000013,0.08932357184112068,-0.003935299508549095,69,370,690,64,69,66,68,65
10.408,-0.9749995786378358,-0.23823667518546407,89.93361513388484,16,-0.975,-0.15000000000000013,0.08940007373159391,0.00349022955096312,65,362,688,59,69,63,63,75
10.416,-0.974999634752474,-0.2375286051876877,90.0754662618562,16,-0.975,-0.15000000000000013,0.0893229554458398,-0.003938885550930804,65,366,759,68,67,66,68,65
10.424,-0.9749996908671121,-0.23682053518991117,89.93361513388484,16,-0.975,-0.15000000000000013,0.08940070014063053,0.0034865852509120554,58,354,758,69,64,69,72,65
10.432,-0.974998795891689,-0.23604809570838595,89.93361513388469,16,-0.975,-0.15000000000000013,0.08939532032280346,0.0035178837623253134,66,345,784,67,71,76,70,70
10.44,-0.9749988520063272,-0.2353400257106095,90.07546626185619,16,-0.975,-0.15000000000000013,0.0893277403265946,-0.0039110482431019555,65,343,838,68,69,68,72,66
10.448,-0.9749989081209653,-0.23463195571283305,89.93361513388469,16,-0.975,-0.15000000000000013,0.08939588339233323,0.0035146079565879784,73,370,775,70,67,63,67,70
10.456,-0.9749989642356035,-0.2339238857150566,90.07546626185619,16,-0.975,-0.15000000000000013,0.08932716779518991,-0.003914379095796283,66,359,821,65,67,69,68,68
10.464,-0.9749990203502417,-0.23321581571728006,89.93361513388484,16,-0.975,-0.15000000000000013,0.08939646562613665,0.0035112206576259908,64,367,834,71,65,65,67,65
10.472,-0.9749990764648798,-0.2325077457195037,90.07546626185619,16,-0.975,-0.15000000000000013,0.08932657561024576,-0.003917824288148353,68,369,803,66,69,64,69,62
10.48,-0.974999132579518,-0.23179967572172716,89.93361513388484,16,-0.975,-0.15000000000000013,0.08939706801954383,0.003507716074843348,65,332,760,64,72,68,67,71
10.488,-0.9749991886941561,-0.2310916057239508,90.07546626185619,16,-0.975,-0.15000000000000013,0.08932596274210572,-0.0039213898104564215,65,335,795,63,70,61,66,70
10.496,-0.9749992448087943,-0.23038353572617426,89.93361513388484,16,-0.975,-0.15000000000000013,0.08939769163802867,0.0035040880095644766,63,347,864,65,61,67,63,66
10.504,-0.9749993009234325,-0.2296754657283979,90.07546626185619,16,-0.975,-0.15000000000000013,0.08932532808790943,-0.003925082078902076,70,305,877,67,61,68,65,65
10.512,-0.9750003183306996,-0.2289030263984292,90.07546626185619,16,-0.975,-0.15000000000000013,0.08931872322816112,-0.003963507595315496,72,302,877,65,69,67,67,65
10.52,-0.9750003744453377,-0.22819495640065274,89.93361513388469,16,-0.975,-0.15000000000000013,0.08940500551048364,0.0034615376244278018,63,304,776,68,65,64,70,64
10.528,-0.9750004305599759,-0.2274868864028763,90.07546626185619,16,-0.975,-0.15000000000000013,0.08931793834007565,-0.003968073889099255,67,345,820,64,60,68,68,68
10.536,-0.975000486674614,-0.22677881640509975,89.93361513388484,16,-0.975,-0.15000000000000013,0.08940580480982323,0.0034568874893661228,62,351,839,72,66,67,68,62
10.544,-0.9750005427892522,-0.2260707464073234,90.07546626185619,16,-0.975,-0.15000000000000013,0.08931712422889303,-0.003972810195970622,63,343,838,68,63,72,70,69
10.552,-0.9750005989038903,-0.22536267640954685,89.93361513388484,16,-0.975,-0.15000000000000013,0.089406634148428,0.0034520625929437276,69,339,725,62,67,57,71,63
10.56,-0.9750006550185285,-0.22465460641177049,90.07546626185619,16,-0.975,-0.15000000000000013,0.08931627923159464,-0.003977726190979691,72,490,754,65,71,66,70,65
10.568,-0.9750007111331667,-0.22394653641399395,89.93361513388484,16,-0.975,-0.15000000000000013,0.08940749525213296,0.003447052894659519,65,473,747,62,72,63,69,65
10.576,-0.9750007672478048,-0.22323846641621758,90.07546626185619,16,-0.975,-0.15000000000000013,0.08931540155653754,-0.003982832297482641,69,469,832,66,65,66,64,66
10.584,-0.975000823362443,-0.22253039641844105,89.93361513388484,16,-0.975,-0.15000000000000013,0.08940838998155778,0.003441847569866985,65,595,853,66,66,68,72,70
10.592,-0.9749999283870199,-0.22175795693691583,89.93361513388467,16,-0.975,-0.15000000000000013,0.08940202158476873,0.0034788974005477424,70,537,911,72,65,67,67,67
10.6,-0.974999984501658,-0.22104988693913938,90.07546626185618,16,-0.975,-0.15000000000000013,0.08932091612631997,-0.003950749830971212,66,598,883,71,63,69,64,68
10.608,-0.9750000406162962,-0.22034181694136284,89.93361513388483,16,-0.975,-0.15000000000000013,0.08940283395503705,0.003474171221905298,68,561,787,66,64,60,68,63
10.616,-0.9750000967309344,-0.21963374694358648,90.07546626185618,16,-0.975,-0.10000000000000009,0.08932038670016701,-0.003953829907476392,66,771,817,60,69,67,67,72
10.624,-0.9750001528455725,-0.21892567694580994,89.93361513388483,16,-0.975,-0.10000000000000009,0.08940319894372618,0.003472047803785961,68,753,848,65,61,66,64,69
10.632,-0.9750002089602107,-0.21821760694803358,90.07546626185618,16,-0.975,-0.10000000000000009,0.08931989216448669,-0.00395670699943973,68,733,870,70,72,61,66,65
10.64,-0.9750002650748488,-0.21750953695025704,89.93361513388483,16,-0.975,-0.10000000000000009,0.08940369942145107,0.0034691361424086234,67,850,922,64,67,69,66,70
10.648,-0.975000321189487,-0.21680146695248068,90.07546626185618,16,-0.975,-0.10000000000000009,0.08931938563697496,-0.003959653857050327,73,877,878,72,68,68,74,66
10.656,-0.9750003773041251,-0.21609339695470414,89.93361513388483,16,-0.975,-0.10000000000000009,0.08940421210911287,0.0034661534464976995,65,858,901,66,68,65,63,67
10.664,-0.974999482328702,-0.21532095747317892,89.93361513388466,16,-0.975,-0.10000000000000009,0.089400221418207,0.003489370345076681,65,854,889,66,62,68,68,67
10.672,-0.9749995384433402,-0.21461288747540247,90.07546626185616,16,-0.975,-0.10000000000000009,0.08932288026175123,-0.003939322954227721,69,885,864,65,66,76,65,68
10.68,-0.9749995945579784,-0.21390481747762594,89.93361513388481,16,-0.975,-0.10000000000000009,0.08940070071587058,0.003486581904301067,67,852,856,68,69,73,74,66
10.688,-0.9749996506726165,-0.21319674747984957,90.07546626185616,16,-0.975,-0.10000000000000009,0.08932239498639122,-0.003942146171831418,66,819,950,67,63,69,71,74
10.696,-0.9749997067872547,-0.21248867748207304,89.93361513388481,16,-0.975,-0.10000000000000009,0.08940119208146,0.0034837232551789823,69,807,876,70,67,70,67,62
10.704,-0.9749997629018928,-0.21178060748429667,90.07546626185616,16,-0.975,-0.10000000000000009,0.08932189741519812,-0.0039450409236923,67,819,917,69,68,71,69,67
10.712,-0.974999819016531,-0.21107253748652013,89.93361513388481,16,-0.975,-0.10000000000000009,0.08940169597656365,0.0034807917122978704,76,797,782,65,68,64,62,59
10.72,-0.9749998751311691,-0.21036446748874377,90.07546626185616,16,-0.975,-0.10000000000000009,0.08932138707485048,-0.00394800996348299,79,67,822,72,67,68,62,66
10.728,-0.9749999312458073,-0.20965639749096723,89.93361513388481,16,-0.975,-0.10000000000000009,0.08940221288661263,0.003477784451534127,86,68,830,64,68,66,65,59
10.736,-0.9749990362703842,-0.208883958009442,89.93361513388464,16,-0.975,-0.10000000000000009,0.08939797209133792,0.003502456398349673,86,68,779,67,62,73,66,63
10.744,-0.9749990923850224,-0.20817588801166556,90.07546626185615,16,-0.975,-0.10000000000000009,0.08932513013949775,-0.003926233696079695,83,68,909,69,65,70,62,65
10.752,-0.9749991484996605,-0.20746781801388903,89.9336151338848,16,-0.975,-0.10000000000000009,0.08939845045734629,0.0034996733777243882,83,71,870,68,70,63,62,70
10.76,-0.9749992046142987,-0.20675974801611266,90.07546626185615,16,-0.975,-0.10000000000000009,0.0893246454488585,-0.003929053511915859,87,66,901,68,63,60,70,69
10.768,-0.9749992607289368,-0.20605167801833613,89.9336151338848,16,-0.975,-0.10000000000000009,0.08939894159888412,0.003496816032081629,83,66,846,70,68,71,71,67
10.776,-0.974999316843575,-0.20534360802055976,90.07546626185615,16,-0.975,-0.10000000000000009,0.08932414772677252,-0.00393194914163586,94,63,835,63,73,69,65,68
10.784,-0.9749993729582132,-0.20463553802278323,89.9336151338848,16,-0.975,-0.10000000000000009,0.08939944603466554,0.0034938813436646843,95,66,779,71,65,60,63,61
10.792,-0.9749994290728513,-0.20392746802500686,90.07546626185615,16,-0.975,-0.10000000000000009,0.0893236364405315,-0.0039349236844112845,90,64,880,65,61,70,66,64
10.8,-0.9749994851874895,-0.20321939802723032,89.9336151338848,16,-0.975,-0.10000000000000009,0.08939996431187036,0.003490866129110648,84,67,850,66,74,64,69,67
10.808,-0.9749995413021276,-0.20251132802945396,90.07546626185615,16,-0.975,-0.10000000000000009,0.08932311102799023,-0.003937980410670061,95,65,887,68,61,68,63,72
10.816,-0.9750005587093947,-0.20173888869948525,90.07546626185615,16,-0.975,-0.10000000000000009,0.08931797183319412,-0.003967879034034506,97,68,910,65,70,68,65,71
10.824,-0.9750006148240329,-0.20103081870170872,89.9336151338848,16,-0.975,-0.10000000000000009,0.0894056742711902,0.0034576469323486228,89,71,726,68,65,70,66,66
10.832,-0.975000670938671,-0.20032274870393235,90.07546626185615,16,-0.975,-0.10000000000000009,0.0893173549978783,-0.003971467636435744,94,65,781,66,67,69,61,72
10.84,-0.9750007270533092,-0.19961467870615582,89.9336151338848,16,-0.975,-0.10000000000000009,0.08940629984481786,0.003454007492509792,78,67,752,66,58,72,68,61
10.848,-0.9750007831679474,-0.19890660870837945,90.07546626185615,16,-0.975,-0.10000000000000009,0.08931672049892667,-0.003975159001704531,87,63,586,72,64,67,70,72
10.856,-0.9750008392825855,-0.19819853871060292,89.9336151338848,16,-0.975,-0.10000000000000009,0.08940694346148043,0.003450263082549032,80,67,567,65,62,69,64,65
10.864,-0.9750008953972237,-0.19749046871282655,90.07546626185615,16,-0.975,-0.10000000000000009,0.08931606756659671,-0.003978957608021361,81,69,597,65,68,69,65,66
10.872,-0.9750009515118618,-0.19678239871505002,89.9336151338848,16,-0.975,-0.10000000000000009,0.08940760591320632,0.003446409094631564,67,73,584,66,67,67,68,70
10.88,-0.9750010076265,-0.19607432871727365,90.07546626185615,16,-0.975,-0.10000000000000009,0.08931539538576212,-0.0039828681975988545,73,66,782,65,66,69,68,66
10.888,-0.9750010637411382,-0.19536625871949712,89.9336151338848,16,-0.975,-0.10000000000000009,0.08940828803906828,0.003442440647230205,62,66,816,73,64,66,62,70
10.896,-0.975000168765715,-0.1945938192379719,89.93361513388463,16,-0.975,-0.10000000000000009,0.08940345620237274,0.0034705511336488026,69,67,793,72,71,73,66,69
10.904,-0.9750002248803532,-0.19388574924019544,90.07546626185614,16,-0.975,-0.10000000000000009,0.08931956850103769,-0.00395858999705756,78,65,1308,69,64,65,70,68
10.912,-0.9750002809949914,-0.1931776792424189,89.93361513388479,16,-0.975,-0.10000000000000009,0.08940409128172402,0.003466856391751705,83,65,1337,71,68,68,67,65
10.92,-0.9750003371096295,-0.19246960924464254,90.07546626185614,16,-0.975,-0.10000000000000009,0.08931892373234378,-0.003962341109265077,78,67,1309,64,63,71,61,68
10.928,-0.9750003932242677,-0.191761539246866,89.93361513388479,16,-0.975,-0.10000000000000009,0.089404745963214,0.0034630476092343257,81,65,1293,68,66,65,62,66
10.936,-0.9750004493389058,-0.19105346924908964,90.07546626185614,16,-0.975,-0.10000000000000009,0.08931825890768172,-0.003966208902365542,69,70,1525,61,62,63,70,64
10.944,-0.975000505453544,-0.1903453992513131,89.93361513388479,16,-0.975,-0.10000000000000009,0.08940542116861885,0.003459119423420365,63,68,1515,68,67,68,70,62
10.952,-0.9750005615681822,-0.18963732925353674,90.07546626185614,17,-0.975,-0.10000000000000009,0.08931757307648583,-0.003970198906525946,69,61,1544,71,69,66,63,67
10.96,-0.9750006176828203,-0.1889292592557602,89.93361513388479,17,-0.975,-0.10000000000000009,0.08940611787842813,0.003455066130052753,61,69,1652,67,63,66,63,62
10.968,-0.9749997227073972,-0.18815681977423498,89.93361513388462,17,-0.975,-0.10000000000000009,0.08940091421743038,0.0034853398025755924,68,70,1643,69,70,62,64,69
10.976,-0.9749997788220354,-0.18744874977645853,90.07546626185614,17,-0.975,-0.10000000000000009,0.08932210787091767,-0.003943816541946976,66,66,1633,64,68,68,67,70
10.984,-0.9749998349366735,-0.186740679778682,89.93361513388477,17,-0.975,-0.10000000000000009,0.0894015549250394,0.0034816123168022175,61,68,1709,66,67,66,74,64
10.992,-0.9749998910513117,-0.18603260978090563,90.07546626185614,17,-0.975,-0.10000000000000009,0.08932145665963766,-0.003947605135601107,65,73,1705,67,64,64,61,64
11.0,-0.9749999471659498,-0.1853245397831291,89.93361513388477,17,-0.975,-0.10000000000000009,0.08940221690042459,0.003477761100122656,67,72,1697,67,69,69,65,66
11.008000000000001,-0.975000003280588,-0.18461646978535273,90.07546626185614,17,-0.975,-0.10000000000000009,0.08932078365103287,-0.003951520540950382,63,64,1703,64,68,63,70,68
11.016,-0.9750000593952262,-0.1839083997875762,89.93361513388477,17,-0.975,-0.10000000000000009,0.08940290122040982,0.0034737798878294868,64,62,1678,64,67,68,63,66
11.024000000000001,-0.9750001155098643,-0.18320032978979983,90.07546626185614,17,-0.975,-0.10000000000000009,0.08932008773207648,-0.003955569233322409,68,68,1682,68,62,65,69,66
11.032,-0.9750001716245025,-0.1824922597920233,89.93361513388477,17,-0.975,-0.10000000000000009,0.08940360903576078,0.003469661985039396,65,71,1693,65,65,63,69,70
11.040000000000001,-0.9749992766490794,-0.18171982031049808,89.9336151338846,17,-0.975,-0.10000000000000009,0.08939797177258398,0.0035024582527849466,69,60,1720,67,66,69,63,66
11.048,-0.9749993327637175,-0.18101175031272163,90.07546626185612,17,-0.975,-0.10000000000000009,0.08932505078528322,-0.003926695360185972,70,67,1723,61,68,70,64,65
11.056000000000001,-0.9749993888783557,-0.1803036803149451,89.93361513388476,17,-0.975,-0.10000000000000009,0.08939861194871906,0.003498733859001568,62,62,1744,66,67,65,64,65
11.064,-0.9749994449929938,-0.17959561031716872,90.07546626185612,17,-0.975,-0.10000000000000009,0.08932439926911304,-0.003930485727619226,70,65,598,70,65,69,65,64
11.072000000000001,-0.974999501107632,-0.1788875403193922,89.93361513388476,17,-0.975,-0.10000000000000009,0.08939927510893929,0.003494875749231241,66,67,309,63,64,67,63,65
11.08,-0.9749995572222702,-0.17817947032161582,90.07546626185612,17,-0.975,-0.10000000000000009,0.0893237241498638,-0.003934413412200132,72,67,147,66,67,66,61,68
