tiempo_s,x_est,y_est,theta_deg,wp_restantes,dist_wp,estado,crudo_m,kalman_m,enc_izq_rad,enc_der_rad,long_ejecutada_m
43.712,0.9250,0.4973,90.08,5,0.1277,TRACKING,70.7,67.9,165.56592,187.40776,3.7405
43.728,0.9250,0.4989,90.08,5,0.1261,TRACKING,66.5,67.7,165.64756,187.48940,3.7422
43.744,0.9250,0.5006,90.08,5,0.1244,TRACKING,63.4,67.2,165.72920,187.57104,3.7439
43.760,0.9250,0.5023,90.08,5,0.1227,TRACKING,72.3,67.8,165.81084,187.65268,3.7456
43.776,0.9250,0.5040,90.08,5,0.1210,TRACKING,71.4,68.3,165.89248,187.73432,3.7472
43.792,0.9250,0.5056,90.08,5,0.1194,TRACKING,69.6,68.5,165.97412,187.81596,3.7489
43.808,0.9250,0.5073,90.08,5,0.1177,TRACKING,70.6,68.3,166.05576,187.89760,3.7506
43.824,0.9250,0.5090,90.08,5,0.1160,TRACKING,67.0,68.1,166.13740,187.97924,3.7523
43.840,0.9250,0.5107,90.08,5,0.1143,TRACKING,69.1,68.0,166.21904,188.06088,3.7539
43.856,0.9250,0.5123,90.08,5,0.1127,TRACKING,70.9,67.3,166.30068,188.14252,3.7556
43.872,0.9250,0.5141,89.95,5,0.1109,TRACKING,67.4,67.1,166.38860,188.22416,3.7573
43.888,0.9250,0.5157,89.95,5,0.1093,TRACKING,71.5,67.3,166.47024,188.30580,3.7590
43.904,0.9250,0.5174,89.95,5,0.1076,TRACKING,65.4,67.0,166.55188,188.38744,3.7607
43.920,0.9250,0.5191,89.95,5,0.1059,TRACKING,70.0,67.1,166.63352,188.46908,3.7624
43.936,0.9250,0.5208,89.95,5,0.1042,TRACKING,72.0,67.4,166.71516,188.55072,3.7640
43.952,0.9250,0.5224,89.95,5,0.1026,TRACKING,68.1,67.4,166.79680,188.63236,3.7657
43.968,0.9250,0.5241,89.95,5,0.1009,TRACKING,61.5,66.5,166.87844,188.71400,3.7674
43.984,0.9250,0.5258,89.95,5,0.0992,TRACKING,70.4,66.4,166.96008,188.79564,3.7691
44.000,0.9250,0.5275,89.95,5,0.0975,TRACKING,68.8,66.6,167.04172,188.87728,3.7707
44.016,0.9250,0.5291,89.95,5,0.0959,TRACKING,69.8,66.9,167.12336,188.95892,3.7724
44.032,0.9250,0.5308,89.95,5,0.0942,TRACKING,66.9,66.9,167.20500,189.04056,3.7741
44.048,0.9250,0.5325,89.95,5,0.0925,TRACKING,68.3,66.8,167.28664,189.12220,3.7758
44.064,0.9250,0.5342,89.95,5,0.0908,TRACKING,68.3,66.9,167.36828,189.20384,3.7774
44.080,0.9250,0.5358,89.95,5,0.0892,TRACKING,73.0,67.7,167.44992,189.28548,3.7791
44.096,0.9250,0.5375,89.95,5,0.0875,TRACKING,75.4,68.7,167.53156,189.36712,3.7808
44.112,0.9250,0.5392,89.95,5,0.0858,TRACKING,67.8,68.6,167.61320,189.44876,3.7824
44.128,0.9250,0.5408,89.95,5,0.0842,TRACKING,66.7,68.1,167.69484,189.53040,3.7841
44.144,0.9250,0.5425,89.95,5,0.0825,TRACKING,70.2,68.3,167.77648,189.61204,3.7858
44.160,0.9250,0.5442,89.95,5,0.0808,TRACKING,70.0,68.6,167.85812,189.69368,3.7875
44.176,0.9250,0.5459,89.95,5,0.2041,TRACKING,69.5,68.7,167.93976,189.77532,3.7891
44.192,0.9250,0.5475,89.95,5,0.2025,TRACKING,70.2,68.9,168.02140,189.85696,3.7908
44.208,0.9250,0.5493,90.08,5,0.2007,TRACKING,70.0,68.9,168.10304,189.94488,3.7926
44.224,0.9250,0.5510,90.08,5,0.1990,TRACKING,71.7,69.3,168.18468,190.02652,3.7942
44.240,0.9250,0.5526,90.08,5,0.1974,TRACKING,72.2,69.7,168.26632,190.10816,3.7959
44.256,0.9250,0.5543,90.08,5,0.1957,TRACKING,69.7,69.7,168.34796,190.18980,3.7976
44.272,0.9250,0.5560,90.08,4,0.1940,TRACKING,69.3,69.2,168.42960,190.27144,3.7992
44.288,0.9250,0.5576,90.08,4,0.1924,TRACKING,69.4,68.9,168.51124,190.35308,3.8009
44.304,0.9250,0.5593,90.08,4,0.1907,TRACKING,71.8,68.5,168.59288,190.43472,3.8026
44.320,0.9250,0.5610,90.08,4,0.1890,TRACKING,67.7,68.4,168.67452,190.51636,3.8043
44.336,0.9250,0.5627,90.08,4,0.1873,TRACKING,67.4,67.9,168.75616,190.59800,3.8059
44.352,0.9250,0.5643,90.08,4,0.1857,TRACKING,69.0,67.9,168.83780,190.67964,3.8076
44.368,0.9250,0.5660,90.08,4,0.1840,TRACKING,68.0,67.4,168.91944,190.76128,3.8093
44.384,0.9250,0.5677,90.08,4,0.1823,TRACKING,69.0,67.6,169.00108,190.84292,3.8110
44.400,0.9250,0.5694,90.08,4,0.1806,TRACKING,63.9,67.1,169.08272,190.92456,3.8126
44.416,0.9250,0.5711,89.95,4,0.1789,TRACKING,67.9,67.2,169.17064,191.00620,3.8144
44.432,0.9250,0.5728,89.95,4,0.1772,TRACKING,73.0,67.2,169.25228,191.08784,3.8160
44.448,0.9250,0.5744,89.95,4,0.1756,TRACKING,72.5,67.3,169.33392,191.16948,3.8177
44.464,0.9250,0.5761,89.95,4,0.1739,TRACKING,69.8,67.5,169.41556,191.25112,3.8194
44.480,0.9250,0.5778,89.95,4,0.1722,TRACKING,69.0,67.4,169.49720,191.33276,3.8211
44.496,0.9250,0.5795,89.95,4,0.1705,TRACKING,63.5,66.9,169.57884,191.41440,3.8227
44.512,0.9250,0.5811,89.95,4,0.1689,TRACKING,65.0,66.4,169.66048,191.49604,3.8244
44.528,0.9250,0.5828,89.95,4,0.1672,TRACKING,67.6,66.4,169.74212,191.57768,3.8261
44.544,0.9250,0.5845,89.95,4,0.1655,TRACKING,67.5,66.5,169.82376,191.65932,3.8278
44.560,0.9250,0.5862,89.95,4,0.1638,TRACKING,67.4,66.6,169.90540,191.74096,3.8294
44.576,0.9250,0.5878,89.95,4,0.1622,TRACKING,72.6,67.4,169.98704,191.82260,3.8311
44.592,0.9250,0.5895,89.95,4,0.1605,TRACKING,67.1,67.4,170.06868,191.90424,3.8328
44.608,0.9250,0.5912,89.95,4,0.1588,TRACKING,67.5,67.4,170.15032,191.98588,3.8345
44.624,0.9250,0.5929,89.95,4,0.1571,TRACKING,67.7,67.0,170.23196,192.06752,3.8361
44.640,0.9250,0.5945,89.95,4,0.1555,TRACKING,65.3,66.5,170.31360,192.14916,3.8378
44.656,0.9250,0.5962,89.95,4,0.1538,TRACKING,67.4,66.6,170.39524,192.23080,3.8395
44.672,0.9250,0.5979,89.95,4,0.1521,TRACKING,67.7,66.7,170.47688,192.31244,3.8412
44.688,0.9250,0.5996,89.95,4,0.1504,TRACKING,64.7,66.4,170.55852,192.39408,3.8428
44.704,0.9250,0.6012,89.95,4,0.1488,TRACKING,70.4,67.0,170.64016,192.47572,3.8445
44.720,0.9250,0.6029,89.95,4,0.1471,TRACKING,67.4,67.0,170.72180,192.55736,3.8462
44.736,0.9250,0.6046,89.95,4,0.1454,TRACKING,67.1,67.0,170.80344,192.63900,3.8478
44.752,0.9250,0.6062,89.95,4,0.1438,TRACKING,71.4,66.9,170.88508,192.72064,3.8495
44.768,0.9250,0.6079,89.95,4,0.1421,TRACKING,72.7,67.7,170.96672,192.80228,3.8512
44.784,0.9250,0.6096,89.95,4,0.1404,TRACKING,67.9,67.7,171.04836,192.88392,3.8529
44.800,0.9250,0.6113,90.08,4,0.1387,TRACKING,72.8,68.4,171.13000,192.97184,3.8546
44.816,0.9250,0.6130,90.08,4,0.1370,TRACKING,65.5,68.0,171.21164,193.05348,3.8563
44.832,0.9250,0.6147,90.08,4,0.1353,TRACKING,66.4,67.8,171.29328,193.13512,3.8580
44.848,0.9250,0.6164,90.08,4,0.1336,TRACKING,69.7,67.8,171.37492,193.21676,3.8596
44.864,0.9250,0.6180,90.08,4,0.1320,TRACKING,66.9,67.7,171.45656,193.29840,3.8613
44.880,0.9250,0.6197,90.08,4,0.1303,TRACKING,66.2,67.5,171.53820,193.38004,3.8630
44.896,0.9250,0.6214,90.08,4,0.1286,TRACKING,67.7,67.3,171.61984,193.46168,3.8646
44.912,0.9250,0.6230,90.08,4,0.1270,TRACKING,68.7,67.5,171.70148,193.54332,3.8663
44.928,0.9250,0.6247,90.08,4,0.1253,TRACKING,69.8,67.8,171.78312,193.62496,3.8680
44.944,0.9250,0.6264,90.08,4,0.1236,TRACKING,72.0,68.3,171.86476,193.70660,3.8697
44.960,0.9250,0.6281,90.08,4,0.1219,TRACKING,68.5,68.3,171.94640,193.78824,3.8713
44.976,0.9250,0.6297,90.08,4,0.1203,TRACKING,71.9,68.7,172.02804,193.86988,3.8730
44.992,0.9250,0.6315,89.95,4,0.1185,TRACKING,67.9,68.6,172.11596,193.95152,3.8748
45.008,0.9250,0.6332,89.95,4,0.1168,TRACKING,70.0,68.8,172.19760,194.03316,3.8764
45.024,0.9250,0.6348,89.95,4,0.1152,TRACKING,68.8,67.5,172.27924,194.11480,3.8781
45.040,0.9250,0.6365,89.95,4,0.1135,TRACKING,72.3,68.1,172.36088,194.19644,3.8798
45.056,0.9250,0.6382,89.95,4,0.1118,TRACKING,68.6,68.2,172.44252,194.27808,3.8814
45.072,0.9250,0.6398,89.95,4,0.1102,TRACKING,68.6,67.3,172.52416,194.35972,3.8831
45.088,0.9250,0.6415,89.95,4,0.1085,TRACKING,66.3,67.2,172.60580,194.44136,3.8848
45.104,0.9250,0.6432,89.95,4,0.1068,TRACKING,65.7,67.0,172.68744,194.52300,3.8865
45.120,0.9250,0.6449,89.95,4,0.1051,TRACKING,70.0,66.6,172.76908,194.60464,3.8881
45.136,0.9250,0.6465,89.95,4,0.1035,TRACKING,69.5,66.7,172.85072,194.68628,3.8898
45.152,0.9250,0.6482,89.95,4,0.1018,TRACKING,65.8,66.0,172.93236,194.76792,3.8915
45.168,0.9250,0.6499,89.95,4,0.1001,TRACKING,68.8,66.4,173.01400,194.84956,3.8932
45.184,0.9250,0.6516,89.95,4,0.0984,TRACKING,74.8,67.1,173.09564,194.93120,3.8948
45.200,0.9250,0.6532,89.95,4,0.0968,TRACKING,68.5,66.9,173.17728,195.01284,3.8965
45.216,0.9250,0.6549,89.95,4,0.0951,TRACKING,73.3,67.2,173.25892,195.09448,3.8982
45.232,0.9250,0.6566,89.95,4,0.0934,TRACKING,68.5,67.4,173.34056,195.17612,3.8999
45.248,0.9250,0.6583,89.95,4,0.0917,TRACKING,66.5,67.3,173.42220,195.25776,3.9015
45.264,0.9250,0.6599,89.95,4,0.0901,TRACKING,72.9,68.0,173.50384,195.33940,3.9032
45.280,0.9250,0.6616,89.95,4,0.0884,TRACKING,67.8,68.0,173.58548,195.42104,3.9049
45.296,0.9250,0.6633,89.95,4,0.0867,TRACKING,66.8,67.8,173.66712,195.50268,3.9066
45.312,0.9250,0.6650,89.95,4,0.0850,TRACKING,71.0,67.1,173.74876,195.58432,3.9082
45.328,0.9250,0.6666,89.95,4,0.0834,TRACKING,70.5,67.6,173.83040,195.66596,3.9099
45.344,0.9250,0.6683,89.95,4,0.0817,TRACKING,73.0,68.3,173.91204,195.74760,3.9116
45.360,0.9250,0.6700,89.95,4,0.0800,TRACKING,67.3,68.2,173.99368,195.82924,3.9132
45.376,0.9250,0.6717,90.08,4,0.2033,TRACKING,69.8,67.4,174.07532,195.91716,3.9150
45.392,0.9250,0.6734,90.08,4,0.2016,TRACKING,69.0,67.4,174.15696,195.99880,3.9167
45.408,0.9250,0.6751,90.08,4,0.1999,TRACKING,70.0,67.6,174.23860,196.08044,3.9183
45.424,0.9250,0.6767,90.08,4,0.1983,TRACKING,70.5,67.9,174.32024,196.16208,3.9200
45.440,0.9250,0.6784,90.08,4,0.1966,TRACKING,69.8,67.8,174.40188,196.24372,3.9217
45.456,0.9250,0.6801,90.08,3,0.1949,TRACKING,69.6,68.0,174.48352,196.32536,3.9234
45.472,0.9250,0.6818,90.08,3,0.1932,TRACKING,71.2,68.4,174.56516,196.40700,3.9250
45.488,0.9250,0.6834,90.08,3,0.1916,TRACKING,67.0,68.2,174.64680,196.48864,3.9267
45.504,0.9250,0.6851,90.08,3,0.1899,TRACKING,66.2,68.0,174.72844,196.57028,3.9284
45.520,0.9250,0.6868,90.08,3,0.1882,TRACKING,66.8,67.8,174.81008,196.65192,3.9300
45.536,0.9250,0.6884,90.08,3,0.1866,TRACKING,72.8,68.5,174.89172,196.73356,3.9317
45.552,0.9250,0.6901,90.08,3,0.1849,TRACKING,62.3,67.6,174.97336,196.81520,3.9334
45.568,0.9250,0.6919,89.95,3,0.1831,TRACKING,66.3,67.4,175.06128,196.89684,3.9351
45.584,0.9250,0.6935,89.95,3,0.1815,TRACKING,70.0,67.5,175.14292,196.97848,3.9368
45.600,0.9250,0.6952,89.95,3,0.1798,TRACKING,64.8,67.2,175.22456,197.06012,3.9385
45.616,0.9250,0.6969,89.95,3,0.1781,TRACKING,74.2,68.1,175.30620,197.14176,3.9402
45.632,0.9250,0.6986,89.95,3,0.1764,TRACKING,65.8,67.8,175.38784,197.22340,3.9418
45.648,0.9250,0.7002,89.95,3,0.1748,TRACKING,67.7,67.8,175.46948,197.30504,3.9435
45.664,0.9250,0.7019,89.95,3,0.1731,TRACKING,68.5,67.9,175.55112,197.38668,3.9452
45.680,0.9250,0.7036,89.95,3,0.1714,TRACKING,68.4,68.0,175.63276,197.46832,3.9468
45.696,0.9250,0.7052,89.95,3,0.1698,TRACKING,70.3,67.9,175.71440,197.54996,3.9485
45.712,0.9250,0.7069,89.95,3,0.1681,TRACKING,70.0,67.2,175.79604,197.63160,3.9502
45.728,0.9250,0.7086,89.95,3,0.1664,TRACKING,70.2,67.0,175.87768,197.71324,3.9519
45.744,0.9250,0.7103,89.95,3,0.1647,TRACKING,68.6,66.9,175.95932,197.79488,3.9535
45.760,0.9250,0.7119,89.95,3,0.1631,TRACKING,74.1,67.7,176.04096,197.87652,3.9552
45.776,0.9250,0.7136,89.95,3,0.1614,TRACKING,68.8,67.8,176.12260,197.95816,3.9569
45.792,0.9250,0.7153,89.95,3,0.1597,TRACKING,70.8,68.2,176.20424,198.03980,3.9586
45.808,0.9250,0.7170,89.95,3,0.1580,TRACKING,66.4,68.0,176.28588,198.12144,3.9602
45.824,0.9250,0.7186,89.95,3,0.1564,TRACKING,67.8,67.3,176.36752,198.20308,3.9619
45.840,0.9250,0.7203,89.95,3,0.1547,TRACKING,66.1,67.2,176.44916,198.28472,3.9636
45.856,0.9250,0.7220,89.95,3,0.1530,TRACKING,67.3,67.2,176.53080,198.36636,3.9653
45.872,0.9250,0.7237,89.95,3,0.1513,TRACKING,68.3,66.9,176.61244,198.44800,3.9669
45.888,0.9250,0.7253,89.95,3,0.1497,TRACKING,66.5,66.8,176.69408,198.52964,3.9686
45.904,0.9250,0.7270,89.95,3,0.1480,TRACKING,70.9,67.3,176.77572,198.61128,3.9703
45.920,0.9250,0.7287,89.95,3,0.1463,TRACKING,71.5,67.9,176.85736,198.69292,3.9720
45.936,0.9250,0.7304,89.95,3,0.1446,TRACKING,67.8,67.7,176.93900,198.77456,3.9736
45.952,0.9250,0.7321,90.08,3,0.1429,TRACKING,70.4,67.8,177.02064,198.86248,3.9754
45.968,0.9250,0.7338,90.08,3,0.1412,TRACKING,69.3,67.6,177.10228,198.94412,3.9770
45.984,0.9250,0.7354,90.08,3,0.1396,TRACKING,68.8,67.7,177.18392,199.02576,3.9787
46.000,0.9250,0.7371,90.08,3,0.1379,TRACKING,66.7,67.5,177.26556,199.10740,3.9804
46.016,0.9250,0.7388,90.08,3,0.1362,TRACKING,69.9,67.8,177.34720,199.18904,3.9821
46.032,0.9250,0.7405,90.08,3,0.1345,TRACKING,69.2,68.0,177.42884,199.27068,3.9837
46.048,0.9250,0.7421,90.08,3,0.1329,TRACKING,69.2,68.2,177.51048,199.35232,3.9854
46.064,0.9250,0.7438,90.08,3,0.1312,TRACKING,71.7,68.6,177.59212,199.43396,3.9871
46.080,0.9250,0.7455,90.08,3,0.1295,TRACKING,71.9,67.3,177.67376,199.51560,3.9888
46.096,0.9250,0.7472,90.08,3,0.1278,TRACKING,67.6,67.4,177.75540,199.59724,3.9904
46.112,0.9250,0.7488,90.08,3,0.1262,TRACKING,68.6,67.2,177.83704,199.67888,3.9921
46.128,0.9250,0.7505,90.08,3,0.1245,TRACKING,73.8,68.1,177.91868,199.76052,3.9938
46.144,0.9250,0.7522,89.95,3,0.1228,TRACKING,68.7,68.2,178.00660,199.84216,3.9955
46.160,0.9250,0.7539,89.95,3,0.1211,TRACKING,72.8,68.7,178.08824,199.92380,3.9972
46.176,0.9250,0.7556,89.95,3,0.1194,TRACKING,68.1,68.6,178.16988,200.00544,3.9989
46.192,0.9250,0.7573,89.95,3,0.1177,TRACKING,69.9,68.3,178.25152,200.08708,4.0005
46.208,0.9250,0.7589,89.95,3,0.1161,TRACKING,64.9,67.2,178.33316,200.16872,4.0022
46.224,0.9250,0.7606,89.95,3,0.1144,TRACKING,69.0,67.2,178.41480,200.25036,4.0039
46.240,0.9250,0.7623,89.95,3,0.1127,TRACKING,73.7,68.1,178.49644,200.33200,4.0056
46.256,0.9250,0.7640,89.95,3,0.1110,TRACKING,71.0,68.5,178.57808,200.41364,4.0072
46.272,0.9250,0.7656,89.95,3,0.1094,TRACKING,70.1,68.7,178.65972,200.49528,4.0089
46.288,0.9250,0.7673,89.95,3,0.1077,TRACKING,68.4,68.1,178.74136,200.57692,4.0106
46.304,0.9250,0.7690,89.95,3,0.1060,TRACKING,69.3,68.3,178.82300,200.65856,4.0122
46.320,0.9250,0.7706,89.95,3,0.1044,TRACKING,64.9,67.0,178.90464,200.74020,4.0139
46.336,0.9250,0.7723,89.95,3,0.1027,TRACKING,69.9,67.3,178.98628,200.82184,4.0156
46.352,0.9250,0.7740,89.95,3,0.1010,TRACKING,68.4,67.0,179.06792,200.90348,4.0173
46.368,0.9250,0.7757,89.95,3,0.0993,TRACKING,71.2,67.2,179.14956,200.98512,4.0189
46.384,0.9250,0.7773,89.95,3,0.0977,TRACKING,69.1,67.4,179.23120,201.06676,4.0206
46.400,0.9250,0.7790,89.95,3,0.0960,TRACKING,63.8,66.8,179.31284,201.14840,4.0223
46.416,0.9250,0.7807,89.95,3,0.0943,TRACKING,74.4,67.8,179.39448,201.23004,4.0240
46.432,0.9250,0.7824,89.95,3,0.0926,TRACKING,71.1,67.6,179.47612,201.31168,4.0256
46.448,0.9250,0.7840,89.95,3,0.0910,TRACKING,71.7,67.7,179.55776,201.39332,4.0273
46.464,0.9250,0.7857,89.95,3,0.0893,TRACKING,72.5,68.1,179.63940,201.47496,4.0290
46.480,0.9250,0.7874,89.95,3,0.0876,TRACKING,74.8,69.0,179.72104,201.55660,4.0307
46.496,0.9250,0.7891,89.95,3,0.0859,TRACKING,70.7,68.4,179.80268,201.63824,4.0323
46.512,0.9250,0.7908,90.08,3,0.0842,TRACKING,68.6,68.5,179.88432,201.72616,4.0341
46.528,0.9250,0.7925,90.08,3,0.0825,TRACKING,71.9,68.9,179.96596,201.80780,4.0357
46.544,0.9250,0.7941,90.08,3,0.0809,TRACKING,68.5,68.4,180.04760,201.88944,4.0374
46.560,0.9250,0.7958,90.08,3,0.1292,TRACKING,70.4,68.7,180.12924,201.97108,4.0391
46.576,0.9250,0.7975,90.08,3,0.1275,TRACKING,69.0,68.4,180.21088,202.05272,4.0408
46.592,0.9250,0.7992,90.08,3,0.1258,TRACKING,71.6,68.8,180.29252,202.13436,4.0424
46.608,0.9250,0.8008,90.08,3,0.1242,TRACKING,68.5,68.4,180.37416,202.21600,4.0441
46.624,0.9250,0.8025,90.08,3,0.1225,TRACKING,68.9,68.4,180.45580,202.29764,4.0458
46.640,0.9250,0.8042,90.08,3,0.1208,TRACKING,67.4,68.3,180.53744,202.37928,4.0475
46.656,0.9250,0.8059,90.08,2,0.1191,TRACKING,65.8,68.0,180.61908,202.46092,4.0491
46.672,0.9250,0.8075,90.08,2,0.1175,TRACKING,64.4,67.4,180.70072,202.54256,4.0508
46.688,0.9250,0.8092,90.08,2,0.1158,TRACKING,67.1,67.4,180.78236,202.62420,4.0525
46.704,0.9250,0.8109,90.08,2,0.1141,TRACKING,72.0,68.0,180.86400,202.70584,4.0542
46.720,0.9250,0.8126,90.08,2,0.1124,TRACKING,64.5,67.0,180.94564,202.78748,4.0558
46.736,0.9250,0.8143,89.95,2,0.1107,TRACKING,67.2,67.0,181.03356,202.86912,4.0576
46.752,0.9250,0.8160,89.95,2,0.1090,TRACKING,72.0,67.5,181.11520,202.95076,4.0592
46.768,0.9250,0.8176,89.95,2,0.1074,TRACKING,68.3,67.4,181.19684,203.03240,4.0609
46.784,0.9250,0.8193,89.95,2,0.1057,TRACKING,70.8,67.8,181.27848,203.11404,4.0626
46.800,0.9250,0.8210,89.95,2,0.1040,TRACKING,64.4,67.4,181.36012,203.19568,4.0643
46.816,0.9250,0.8227,89.95,2,0.1023,TRACKING,64.2,66.9,181.44176,203.27732,4.0659
46.832,0.9250,0.8243,89.95,2,0.1007,TRACKING,70.6,66.8,181.52340,203.35896,4.0676
46.848,0.9250,0.8260,89.95,2,0.0990,TRACKING,67.4,66.8,181.60504,203.44060,4.0693
46.864,0.9250,0.8277,89.95,2,0.0973,TRACKING,73.9,67.7,181.68668,203.52224,4.0710
46.880,0.9250,0.8294,89.95,2,0.0956,TRACKING,71.7,68.2,181.76832,203.60388,4.0726
46.896,0.9250,0.8310,89.95,2,0.0940,TRACKING,67.6,67.8,181.84996,203.68552,4.0743
46.912,0.9250,0.8327,89.95,2,0.0923,TRACKING,62.3,67.0,181.93160,203.76716,4.0760
46.928,0.9250,0.8344,89.95,2,0.0906,TRACKING,67.3,67.1,182.01324,203.84880,4.0776
46.944,0.9250,0.8360,89.95,2,0.0890,TRACKING,67.1,66.7,182.09488,203.93044,4.0793
46.960,0.9250,0.8377,89.95,2,0.0873,TRACKING,71.7,67.0,182.17652,204.01208,4.0810
46.976,0.9250,0.8394,89.95,2,0.0856,TRACKING,66.6,66.7,182.25816,204.09372,4.0827
46.992,0.9250,0.8411,89.95,2,0.0839,TRACKING,63.1,66.3,182.33980,204.17536,4.0843
47.008,0.9250,0.8427,89.95,2,0.0823,TRACKING,65.8,66.0,182.42144,204.25700,4.0860
47.024,0.9250,0.8444,89.95,2,0.0806,TRACKING,69.8,66.5,182.50308,204.33864,4.0877
47.040,0.9250,0.8461,89.95,2,0.1712,TRACKING,72.9,67.3,182.58472,204.42028,4.0894
47.056,0.9250,0.8470,89.18,2,0.1704,TRACKING,69.3,67.1,182.64752,204.44540,4.0903
47.072,0.9250,0.8478,88.40,2,0.1697,TRACKING,66.1,66.6,182.70404,204.46424,4.0910
47.088,0.9251,0.8487,87.62,2,0.1689,TRACKING,71.9,67.3,182.76684,204.48936,4.0919
47.104,0.9251,0.8496,86.85,2,0.1680,TRACKING,66.4,67.2,182.82964,204.51448,4.0928
47.120,0.9252,0.8506,86.07,2,0.1671,TRACKING,70.4,67.1,182.89872,204.54588,4.0939
47.136,0.9252,0.8515,85.29,2,0.1663,TRACKING,69.9,67.5,182.96152,204.57100,4.0948
47.152,0.9253,0.8525,84.65,2,0.1654,TRACKING,65.7,67.3,183.02432,204.60240,4.0957
47.168,0.9254,0.8534,84.00,2,0.1645,TRACKING,69.5,66.7,183.08712,204.63380,4.0967
47.184,0.9255,0.8544,83.22,2,0.1635,TRACKING,69.2,67.0,183.15620,204.66520,4.0977
47.200,0.9257,0.8555,82.70,1,0.1625,TRACKING,72.3,67.3,183.21900,204.70288,4.0988
47.216,0.9258,0.8565,81.93,1,0.1616,TRACKING,72.6,67.8,183.28808,204.73428,4.0998
47.232,0.9260,0.8576,81.28,1,0.1605,TRACKING,68.9,68.0,183.35716,204.77196,4.1009
47.248,0.9261,0.8586,80.76,1,0.1596,TRACKING,69.6,67.7,183.41996,204.80964,4.1019
47.264,0.9263,0.8597,80.25,1,0.1585,TRACKING,69.4,67.4,183.48904,204.85360,4.1031
47.280,0.9265,0.8608,79.60,1,0.1574,TRACKING,68.1,67.3,183.55812,204.89128,4.1042
47.296,0.9267,0.8619,79.08,1,0.1563,TRACKING,75.5,68.3,183.62720,204.93524,4.1053
47.312,0.9269,0.8630,78.43,1,0.1553,TRACKING,68.4,68.3,183.69628,204.97292,4.1064
47.328,0.9272,0.8641,77.92,1,0.1541,TRACKING,68.4,68.3,183.76536,205.01688,4.1076
47.344,0.9274,0.8653,77.40,1,0.1530,TRACKING,67.7,68.3,183.83444,205.06084,4.1087
47.360,0.9277,0.8664,76.88,1,0.1519,TRACKING,67.4,68.0,183.90352,205.10480,4.1099
47.376,0.9280,0.8676,76.49,1,0.1507,TRACKING,69.7,67.8,183.97260,205.15504,4.1111
47.392,0.9282,0.8687,75.98,1,0.1496,TRACKING,65.4,67.4,184.04168,205.19900,4.1123
47.408,0.9285,0.8699,75.59,1,0.1484,TRACKING,66.0,67.2,184.11076,205.24924,4.1135
47.424,0.9289,0.8712,75.07,1,0.1472,TRACKING,72.2,67.8,184.18612,205.29948,4.1148
47.440,0.9292,0.8723,74.55,1,0.1461,TRACKING,66.4,67.3,184.25520,205.34344,4.1159
47.456,0.9295,0.8735,74.16,1,0.1449,TRACKING,72.9,67.2,184.32428,205.39368,4.1172
47.472,0.9298,0.8747,73.65,1,0.1436,TRACKING,74.5,68.2,184.39964,205.44392,4.1185
47.488,0.9302,0.8759,73.39,1,0.1424,TRACKING,66.9,67.8,184.46872,205.50044,4.1197
47.504,0.9306,0.8771,73.00,1,0.1412,TRACKING,72.0,68.3,184.53780,205.55068,4.1210
47.520,0.9309,0.8783,72.48,1,0.1399,TRACKING,66.6,68.1,184.61316,205.60092,4.1223
47.536,0.9313,0.8795,72.22,1,0.1386,TRACKING,67.7,68.0,184.68224,205.65744,4.1235
47.552,0.9318,0.8808,71.83,1,0.1373,TRACKING,71.6,68.5,184.75760,205.71396,4.1249
47.568,0.9322,0.8821,71.32,1,0.1361,TRACKING,71.5,68.9,184.83296,205.76420,4.1262
47.584,0.9326,0.8833,71.06,1,0.1348,TRACKING,70.0,69.1,184.90204,205.82072,4.1275
47.600,0.9330,0.8846,70.67,1,0.1335,TRACKING,67.2,68.8,184.97740,205.87724,4.1288
47.616,0.9334,0.8857,70.28,1,0.1323,TRACKING,66.0,68.4,185.04648,205.92748,4.1300
47.632,0.9339,0.8869,70.02,1,0.1310,TRACKING,69.2,68.0,185.11556,205.98400,4.1313
47.648,0.9343,0.8881,69.63,1,0.1298,TRACKING,66.5,67.8,185.18464,206.03424,4.1326
47.664,0.9347,0.8893,69.38,1,0.1285,TRACKING,67.6,67.2,185.25372,206.09076,4.1338
47.680,0.9352,0.8904,68.99,1,0.1273,TRACKING,69.4,67.0,185.32280,206.14100,4.1351
47.696,0.9356,0.8916,68.86,1,0.1261,TRACKING,72.9,67.8,185.38560,206.19752,4.1363
